,countryname,countrycode,incomelevelname,regionname,unit,year,id,pop,torn_real_pk,torn_real_fa,torn_real_fl,torn_real_renew,torn_real_agland,torn_real_timber,torn_real_mangroves,torn_real_forest_es1,torn_real_forest_es2,torn_real_forest_es3,torn_real_fisheries,torn_real_hydro,torn_real_nonrenew,torn_real_oil,torn_real_gas,torn_real_coal,torn_real_bauxite,torn_real_copper,torn_real_gold,torn_real_iron_ore,torn_real_lead,torn_real_nickel,torn_real_phosphate,torn_real_silver,torn_real_tin,torn_real_zinc,torn_real_cobalt,torn_real_molybdenum,torn_real_lithium,torn_real_min,torn_real_hc,torn_real_emp_female,torn_real_emp_male,ncwi,dcwi,pkx_cd,pk_cd,urban_cd,fa_cd,fl_cd,renew_cd,cropwealth_cd,animalwealth_cd,agland_cd,timber_cd,mangroves_cd,forest_es1_cd,forest_es2_cd,forest_es3_cd,fisheries_cd,hydro_cd,nonrenew_cd,oil_cd,gas_cd,coal_cd,min_cd,bauxite_cd,copper_cd,gold_cd,iron_ore_cd,lead_cd,nickel_cd,phosphate_cd,silver_cd,tin_cd,zinc_cd,cobalt_cd,molybdenum_cd,lithium_cd,hc_cd,emp_female_cd,emp_male_cd,ncw_cd,dcw_cd
3696,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,1998,TZA.1998,32626498,13079408162,5985894276,30149023209,2.5782E+11,1.79821E+11,41989821254,337113704.5,2271745586,9219117437,17608078861,591711117.3,6936401463,46165851086,0,1514949916,359996096.5,NA,377807929,40009750597,0,0,0,NA,48913277.84,0,0,0,0,0,40436471804,1.54997E+11,66233858508,88894525515,4.14715E+11,4.41753E+11,11206633343,13896225345,2689592002,1.445e+09,7.278e+09,90956472846,26966825306,34319093903,61285919209,17197584666,71970340.75,297000587.8,3691960836,2982942081,150726192.2,5278368933,29043801.13,NA,NA,235370.695,28808430.43,NA,NA,28808430.43,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,90945087804,39483058267,51462029537,1.89994E+11,1.95827E+11
3697,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,1999,TZA.1999,33499772,13645943668,6139411157,29552875344,2.58487E+11,1.80353E+11,41642368060,336559120.5,2256214855,9156091174,17487701676,582927844.8,7226809032,46155582742,0,1514949916,359861098,NA,377807929,40000876350,0,0,0,NA,48913277.84,0,0,0,0,0,40427597556,1.61671E+11,69182502924,92622517443,4.26336E+11,4.52609E+11,10086314205,12507029614,2420715409,1.599e+09,7.697e+09,78443780792,23486970139,30614256475,54101226613,11579693813,74626787.65,343315036,3756024373,3113196967,177510211.2,5298186991,286657525.3,NA,NA,0,286657525.3,NA,NA,286657525.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,91945951313,39884478842,52061472471,1.77085E+11,1.83183E+11
3698,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2000,TZA.2000,34463704,14283147017,6763876743,34754582107,2.57057E+11,1.80885E+11,41294914866,336004536.4,2240684124,9093064912,17367324491,573094203.4,6612263222,46076229143,0,1514949916,359718899.5,NA,377807929,39901804830,0,0,0,NA,48913277.84,0,0,0,0,0,40328526037,1.68788E+11,72312615290,96613153533,4.32039E+11,4.63013E+11,10159260978,12597483613,2438222635,1.866e+09,9.588e+09,73463558921,22022416485,27980986065,50003402550,11487596487,78686190.43,280092138.5,3900742614,3276751389,166203418.1,4270084134,17897194.48,NA,NA,12679030.32,5218164.16,NA,NA,4919855.549,NA,NA,NA,0,298308.611,NA,NA,NA,NA,NA,95014413039,41169926137,53844486902,1.73371E+11,1.81093E+11
3699,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2001,TZA.2001,35414469,15038915548,7963375654,30102249442,2.58933E+11,1.81417E+11,40947461671,335449952.3,2225153393,9030038649,17246947306,561038171.5,7455863829,45861576603,0,1514949916,359996096.5,NA,377807929,39588816139,0,0,0,NA,48775076.48,0,0,0,0,0,40015399144,1.74819E+11,74964971070,99995802267,4.49037E+11,4.74379E+11,10120136826,12548969665,2428832838,2.31e+09,8.732e+09,77099967652,25195728914,27932443527,53128172442,11147235931,78724690.32,460203881.2,3870452178,3323855619,217322054.9,4874000857,1773709079,NA,NA,27717160.34,1745991919,NA,10458524.73,1728309917,NA,NA,NA,0,7223477.758,NA,NA,NA,NA,NA,91239897982,39291412863,51948485119,1.76241E+11,1.82663E+11
3700,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2002,TZA.2002,36353531,15874699125,8792033148,30264757439,2.59277E+11,1.81949E+11,40600008477,334895368.3,2209622662,8967012387,17126570122,547874487.4,7614786867,45147736818,0,1236693809,359853898.1,NA,376390542.8,38963503805,0,0,0,NA,48089961.21,0,0,0,0,0,39387984309,1.81465E+11,77802223917,1.0381E+11,4.59995E+11,4.8477E+11,10169277089,12609903591,2440626501,2.686e+09,9.246e+09,91919916989,31709808236,34328610474,66038418710,13303667583,79850698.2,469760830.8,3711622940,3462471055,204055334.6,4650069837,2469214520,NA,NA,18346113.77,2450868406,NA,4997017.408,2437590408,NA,NA,NA,0,8280980.571,NA,NA,NA,NA,NA,92585186591,39822592048,52762594543,1.93024E+11,1.99584E+11
3701,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2003,TZA.2003,37333918,16968073013,10285774397,32821847042,2.58204E+11,1.82322E+11,40252555283,334340784.2,2194091931,8903986124,17006192937,533687555.7,7159497898,44263630461,0,1236693809,359754899.2,NA,374943683.6,38194540886,0,0,0,NA,47229198.41,0,0,0,0,0,38616713768,1.88264E+11,80721311075,1.07696E+11,4.67981E+11,4.94072E+11,11306333666,14019853746,2713520080,3.309e+09,1.0559e+10,93214078672,28212181503,30990406197,59202587701,20546411287,83921584.46,480788080.3,3589929028,3727574910,338666071.9,5244200009,3685351588,NA,NA,15827945.5,3669523643,NA,8798342.301,3652186993,NA,NA,NA,0,8538307.62,NA,NA,NA,NA,NA,97093283437,41692908475,55400374961,2.00763E+11,2.08013E+11
3702,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2004,TZA.2004,38360879,18248344414,10482521585,34501504369,2.60301E+11,1.84913E+11,39905102089,333783481.6,2178561200,8840959861,16885815752,516350787.1,7289563770,43214429710,0,1236693809,359996096.5,NA,373496824.4,37238532932,0,0,0,NA,46430346.62,0,0,0,0,0,37658460103,1.95332E+11,83774598353,1.11716E+11,4.79126E+11,5.06578E+11,13864692910,17192219209,3327526298,3.532e+09,1.1625e+10,1.07902E+11,36497809850,39227637893,75725447743,17711513935,88908071.29,560184277.1,3460856370,4085733792,353489191.5,5916358375,2772102646,NA,140657000.3,59479955.56,2571965690,NA,86319287.93,2477734205,NA,NA,NA,0,7912196.845,NA,NA,NA,NA,NA,1.0527E+11,45178556023,60091129147,2.25043E+11,2.33136E+11
3703,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2005,TZA.2005,39439505,19896744278,10056359504,33915842407,2.6022E+11,1.87877E+11,39557648895,333228897.6,2163030469,8777933599,16765438567,497218277.3,5935162955,42259504373,0,1236693809,359996112.4,NA,371224719.5,36237260079,0,0,0,NA,45132212.47,0,0,0,0,0,36653617011,2.02579E+11,86897850410,1.15845E+11,4.90728E+11,5.17752E+11,15070918632,18687939104,3617020472,3.559e+09,1.2003e+10,1.21751E+11,42587050573,46848764773,89435815346,18622606744,94762041.95,613850224.9,3323340356,4507788578,318323962.6,4834129024,2472153431,NA,542882984.6,23172370.09,1906098077,182540.9283,111984562.9,1788194513,NA,NA,NA,0,5736459.902,NA,NA,NA,NA,NA,1.09899E+11,47171901907,62727441073,2.44366E+11,2.5281E+11
3704,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2006,TZA.2006,40562052,21935676777,10367076539,22657397264,2.6087E+11,1.90841E+11,39210195701,332674313.5,2147499738,8714907336,16645061383,478645885.2,4793894592,41297039572,0,1236693809,359963712.7,NA,369262885.6,35150819387,0,0,0,NA,43844962.67,0,0,0,0,0,35563927236,2.10019E+11,90095826650,1.20094E+11,5.14444E+11,5.29822E+11,15833883387,19634015400,3800132013,3.935e+09,8.6e+09,1.3662E+11,49679098711,54484845406,1.04164E+11,19053359193,93484323.92,724857870.3,3809451482,4562796456,220791509,3991207733,4689873256,NA,786774781.2,15158936.54,3887939538,1528736.241,274280421.8,3597327837,NA,NA,NA,0,14802542.82,NA,NA,NA,NA,NA,1.16166E+11,49922088964,66243697939,2.72445E+11,2.7711E+11
3705,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2007,TZA.2007,41716497,24427545037,11151221542,26580770465,2.6974E+11,1.93752E+11,38862742507,332119729.5,2131969006,8651881073,16524684198,463025226.9,8406130801,34145121254,0,355549470,359996096.5,NA,367503076.1,34174028652,0,0,0,NA,42356502.08,0,0,0,0,0,34583888230,2.16455E+11,92934577256,1.23692E+11,5.29499E+11,5.47956E+11,17204173692,21333175378,4129001686,4.53e+09,1.0798e+10,1.58454E+11,52770616461,58587449226,1.11358E+11,27155008107,106196888.9,893207213.4,4358785498,5356899334,166295928.3,9059902693,3777781440,NA,381627805.7,32121809.32,3364031825,1844336.899,291079809.9,3056650014,NA,NA,NA,1082548.493,13375115.6,NA,NA,NA,NA,NA,1.07342E+11,48436466545,58905351604,2.84639E+11,2.90907E+11
3706,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2008,TZA.2008,42870884,27294075762,9457846734,27782006243,2.72903E+11,1.9671E+11,38515289312,331565145.4,2116438275,8588854811,16404307013,452603828.4,8842409757,33734519961,0,355549470,359996096.5,NA,365748089.4,33338706310,0,0,0,NA,41120179.08,0,0,0,0,0,33745574579,2.22807E+11,95731208709,1.27246E+11,5.40889E+11,5.61596E+11,19683108272,24407054257,4723945985,4.237e+09,1.2446e+10,2.02426E+11,69506033483,76294230265,1.458E+11,32434657135,133039921.2,950548911.1,4898311940,6848613353,68280371.65,11292195269,420559998.3,NA,0,36537748.29,384022250,3490639.557,248576151.3,0,NA,NA,NA,131955459.2,0,NA,NA,NA,NA,NA,1.42075E+11,64250453363,77824601680,3.6112E+11,3.69329E+11
3707,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2009,TZA.2009,43957933,30056554930,10430278837,29760133376,2.73429E+11,1.97839E+11,38167836118,331010561.4,2100907544,8525828548,16283929828,448655838.2,8812367595,33305350452,0,355549470,359996096.5,NA,364219777.4,32581506445,0,0,0,NA,40082870.04,0,0,0,0,0,32985809092,2.28801E+11,98416448834,1.30548E+11,5.49364E+11,5.71216E+11,15712698741,19483746439,3771047698,5.24e+09,1.4951e+10,1.97792E+11,66417167916,73629663662,1.40047E+11,33133173375,135804714.3,876298764.1,5392542366,7204610254,147877603,10854521798,3857175654,NA,466603420.7,0,3390572233,9036005.938,17541940.69,3352915783,NA,NA,NA,3017287.265,8061216.124,NA,NA,NA,NA,NA,1.53561E+11,69644699983,83915875182,3.64982E+11,3.74693E+11
3708,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2010,TZA.2010,45110527,33257231867,10878446486,32953970731,2.74384E+11,1.98969E+11,37820382924,330455977.3,2085376813,8462802285,16163552643,446969637.9,9016487397,32566702089,0,355549470,359996096.5,NA,364016681.2,31768650291,0,0,0,NA,39260951.4,0,0,0,0,0,32171927923,2.33472E+11,99842453506,1.33863E+11,5.54737E+11,5.79332E+11,13809972415,17124365795,3314393380,5.804e+09,1.7582e+10,2.26791E+11,82304685590,88869942678,1.71175E+11,29634497925,145103899,940256811.5,5896663269,7844759089,185005528.3,10970169302,10233370301,NA,481591504.6,0,9751778797,5807083.264,582844883.8,9122946078,NA,NA,NA,20947306.88,19233444.68,NA,NA,NA,NA,NA,1.66582E+11,76080206437,90501331440,4.08952E+11,4.2073E+11
3709,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2011,TZA.2011,46416031,37476032608,9367269277,32585855768,2.71677E+11,2.00098E+11,37472927862,330146062.7,2069845999,8399775684,16043174812,443353305.6,6652169228,31785407153,0,355549470,359996096.5,NA,360591376,30948811121,0,0,0,NA,38015741.18,0,0,0,0,0,31347418239,2.39496E+11,1.01756E+11,1.38071E+11,5.58978E+11,5.84256E+11,14121427105,17510569610,3389142505,5.632e+09,1.9592e+10,2.48669E+11,91109538578,99493354307,1.90603E+11,33777722234,156042617.2,1016712408,6079520908,8492731833,114598232.6,8428468253,21239402275,NA,670774439.7,148464649.3,20420163186,8174216.795,635420523.6,19593570120,NA,NA,NA,48382392.06,134615933.3,NA,NA,NA,NA,NA,1.86168E+11,85447760898,1.0072E+11,4.59626E+11,4.73586E+11
3710,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2012,TZA.2012,47786137,41714093914,8245777936,33638357879,2.69541E+11,1.99493E+11,37125472800,329836148.1,2054315184,8336749082,15922796980,432728743.3,5897443352,30934988083,0,355549470,359853898.1,NA,356975299.7,30069699459,0,0,0,NA,36717607.03,0,0,0,0,0,30463392366,2.47874E+11,1.04833E+11,1.43292E+11,5.64953E+11,5.92066E+11,20284015960,25152179790,4868163830,5.751e+09,2.3461e+10,2.4903E+11,87913615748,97181048124,1.85095E+11,39231014570,181952559,1289453047,6322616218,9716328741,230097752.5,6963659818,19849059708,NA,729931566.8,97060283.42,19022067858,6407690.685,497938353.5,18360322212,NA,NA,NA,61379306.53,96020295.6,NA,NA,NA,NA,NA,2.11083E+11,60610289529,1.50472E+11,4.87404E+11,5.05114E+11
3711,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2013,TZA.2013,49253643,46986551399,8615762600,34562739106,2.71678E+11,2.02357E+11,36778017738,329523514.9,2038784369,8273722481,15802419148,416241196.4,5731877658,30121848918,0,355549470,359700899.7,NA,352259610.3,29224879387,0,0,0,NA,35596518.4,0,0,0,0,0,29612735515,2.57263E+11,1.08205E+11,1.49113E+11,5.79255E+11,6.06816E+11,27767689221,34431934634,6664245413,6.482e+09,2.6003e+10,2.75005E+11,98479584014,1.09019E+11,2.07499E+11,40548592017,208303212.1,1425455792,6619180212,11186252009,473561001.1,7044660277,15849548639,NA,695038216.2,80982398.32,15073528024,2183418.229,615996114.6,14291298500,NA,NA,NA,97591083.33,66458908.22,NA,NA,NA,NA,NA,2.08868E+11,75085107543,1.33783E+11,5.14633E+11,5.34154E+11
3712,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2014,TZA.2014,50814552,52786537625,7722242516,34993055163,2.75972E+11,2.03486E+11,36430562676,329213600.3,2023253555,8210695879,15682041316,399005891.5,8646801901,29362995186,0,355549470,484194749.9,NA,344007154,28340904554,0,0,0,NA,34382363.54,0,0,0,0,0,28719294071,2.68282E+11,1.12577E+11,1.55703E+11,5.98093E+11,6.26647E+11,36381292679,45112802922,8731510243,6.166e+09,2.7941e+10,2.72801E+11,92288588128,1.03248E+11,1.95537E+11,45022937082,225757760.3,1504851988,6931205751,12249246818,167519028.8,11162296195,11106697732,NA,645362671.9,171339033.1,10289996027,1625165.11,498490025.6,9697054842,NA,NA,NA,45161768.61,47664225.35,NA,NA,NA,NA,NA,2.33123E+11,84055844347,1.49068E+11,5.40369E+11,5.62144E+11
3713,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2015,TZA.2015,52542823,59175740007,7327782100,35496687424,2.74495E+11,2.04616E+11,36083107613,328903685.7,2007722740,8147669278,15561663484,386318728.4,7036041301,28523861077,0,355549470,484194749.9,NA,335218824,27489558688,0,0,0,NA,32935143.67,0,0,0,0,0,27857712655,2.79873E+11,1.17444E+11,1.62428E+11,6.12397E+11,6.41677E+11,39010051282,48372463590,9362412308,6.178e+09,2.9927e+10,2.63489E+11,89196630800,99417125178,1.88614E+11,46930752499,212626865,1414428542,7127987234,11618780576,268427525.5,7302732710,8690656747,NA,0,104490711.6,8586166036,1294895.045,271070308.5,8298184053,NA,NA,NA,NA,15616779.54,NA,NA,NA,NA,NA,2.21278E+11,93481335434,1.27797E+11,5.18082E+11,5.41831E+11
3714,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2016,TZA.2016,54401802,67004569934,7059719422,36340638762,2.75656E+11,2.05745E+11,35645055065,328452406.5,1988142329,8068208748,15409897624,379204568.3,7897750655,27610546728,0,355549470,484194749.9,NA,326216144.3,26580831562,0,0,0,NA,32378044.41,0,0,0,0,0,26939425750,2.92574E+11,1.22725E+11,1.69849E+11,6.31765E+11,6.61963E+11,47875803797,59365996708,11490192911,6.26e+09,3.2224e+10,2.75499E+11,92979543362,1.03619E+11,1.96598E+11,49477562841,236223125.4,1579837285,7315707998,12197218518,270235457.4,7823475109,11660802039,NA,250402470.2,193373027,11217026542,23987.27387,284955841.5,10896585232,NA,NA,NA,16875927.32,18585554.39,NA,NA,NA,NA,NA,2.45376E+11,1.03397E+11,1.4198E+11,5.65938E+11,5.91902E+11
3715,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2017,TZA.2017,56267032,76455375432,10510952663,37566804431,2.75876E+11,2.06875E+11,35207002516,328001127.3,1968561918,7988748218,15258131765,372880845.1,7844175466,26687487179,0,355549470,484194749.9,NA,316891940.5,25628647639,0,0,0,NA,31985009.33,0,0,0,0,0,25977524589,3.05779E+11,1.28198E+11,1.7758E+11,6.55969E+11,6.83733E+11,63542428577,78792611436,15250182859,9.816e+09,3.5083e+10,2.88418E+11,98893669189,1.09624E+11,2.08518E+11,49356230890,264071522,1665114682,7459416879,13055009920,277936041.4,7822268308,11604076118,NA,286784801.2,605045430.9,10712245886,2780968.102,606161788.6,10054007944,NA,NA,NA,5806939.71,43488245.61,NA,NA,NA,NA,NA,2.81259E+11,1.18237E+11,1.63021E+11,6.34806E+11,6.60073E+11
3716,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2018,TZA.2018,58090443,87835675463,9699776368,39174680812,2.76135E+11,2.08004E+11,34768949968,327549848.1,1948981507,7909287687,15106365906,363970635.2,7734688475,25854000388,0,355549470,484194749.9,NA,308425134.6,24724804467,0,0,0,NA,30895475.34,0,0,0,0,0,25064125077,3.1918E+11,1.33753E+11,1.85427E+11,6.78775E+11,7.08605E+11,72473764274,89867467700,17393703426,9.375e+09,3.7863e+10,2.70911E+11,96911100510,1.08253E+11,2.05164E+11,33622978362,295591261.8,1812144676,7645425788,13968759273,316498233.3,8085478604,9621294163,NA,378884571.8,869183273.6,8373226318,NA,474717307.6,7863722586,NA,NA,NA,NA,34786423.73,NA,NA,NA,NA,NA,3.09603E+11,1.29893E+11,1.79709E+11,6.51515E+11,6.80003E+11
3717,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2019,TZA.2019,59872579,1.01491E+11,9.385e+09,4.01e+10,2.7713E+11,2.09134E+11,34330897419,327098568.9,1929401096,7829827157,14954600046,355060425.3,8269605864,25080439670,0,355549470,484194749.9,NA,303066396.8,23907958018,0,0,0,NA,29671035.27,0,0,0,0,0,24240695450,3.32371E+11,1.39218E+11,1.93153E+11,7.05358E+11,7.36073E+11,81847769893,1.01491E+11,19643464774,9.385e+09,4.01e+10,2.7713E+11,99710634327,1.09423E+11,2.09134E+11,34330897419,327098568.9,1929401096,7829827157,14954600046,355060425.3,8269605864,25080439670,NA,355549470,484194749.9,24240695450,NA,303066396.8,23907958018,NA,NA,NA,NA,29671035.27,NA,NA,NA,NA,NA,3.32371E+11,1.39218E+11,1.93153E+11,7.05358E+11,7.36073E+11
3718,Tanzania,TZA,Lower middle income,Sub-Saharan Africa,Real chained 2019 US$,2020,TZA.2020,61704518,1.14478E+11,8843038201,40956414281,2.79723E+11,2.10259E+11,33892844871,326647289.8,1909820685,7750366627,14802834187,346150215.3,10478706195,24058537828,0,355549470,484194749.9,NA,297707658.9,22901905126,0,0,0,NA,28412144.71,0,0,0,0,0,23228024930,3.45714E+11,1.44747E+11,2.00967E+11,7.31377E+11,7.63149E+11,92568015655,1.14784E+11,22216323757,9.134e+09,4.2304e+10,2.89096E+11,98019074172,1.11078E+11,2.09098E+11,36012758166,376921583.7,8375304419,7735391896,16190143532,393622617.2,10914142902,34636654275,NA,279277183.1,312980969.8,34044396122,965747.105,414809465.2,33624210677,NA,NA,NA,4410232.863,0.000417242,NA,NA,NA,NA,NA,3.70045E+11,1.54739E+11,2.15306E+11,7.75392E+11,8.08562E+11
3719,Uganda,UGA,Low income,Sub-Saharan Africa,Real chained 2019 US$,1995,UGA.1995,20680831,2451819988,3619731294,15937500216,1.11226E+11,92998191260,12811838228,0,1457505614,1179337613,2445984098,0,2644145951,1867077689,0,0,0,0,0,1818047798,NA,0,0,0,0,0,0,NA,0,0,1818047798,86781203933,33631958667,52726913395,2.02093E+11,2.16548E+11,3780935770,4688360355,907424584.8,8.81e+08,3.879e+09,73784008788,28547699669,31825446811,60373146480,7593360191,0,636931692.8,575252221.1,1410463350,0,3194854854,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,35810671988,10031958083,25778713905,1.11285E+11,1.14283E+11
3720,Uganda,UGA,Low income,Sub-Saharan Africa,Real chained 2019 US$,1996,UGA.1996,21249572,2730399936,3741013699,15638663823,1.11741E+11,93381783872,12654972389,0,1439660178,1164898016,2416035909,0,2820906624,1867077689,0,0,0,0,0,1818047798,NA,0,0,0,0,0,0,NA,0,0,1818047798,89497722622,34787185255,54315097391,2.06429E+11,2.20496E+11,4145418054,5140318387,994900332.9,9.76e+08,4.08e+09,59754185574,21414598118,24843704086,46258302204,7398364952,0,645593158.4,584661335,1481225574,0,3386038351,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37537059484,10505301950,27031757534,99327563445,1.02432E+11
3721,Uganda,UGA,Low income,Sub-Saharan Africa,Real chained 2019 US$,1997,UGA.1997,21876935,3039111637,3897887157,15637614566,1.11981E+11,93381783872,12498106551,0,1421814742,1150458419,2386087721,0,3033987982,1867077689,0,0,0,0,0,1818047798,NA,0,0,0,0,0,0,NA,0,0,1818047798,92695466884,36125425638,56198166351,2.1073E+11,2.24679E+11,4634630260,5746941523,1112311263,1.1e+09,4.413e+09,70959375718,26914625162,30690534631,57605159794,6722796785,0,654960878.3,592904886.1,1536300066,0,3847253310,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38860585869,10844285803,28016300066,1.12254E+11,1.15567E+11
3722,Uganda,UGA,Low income,Sub-Saharan Africa,Real chained 2019 US$,1998,UGA.1998,22537658,3402298489,4373255260,16002219043,1.12396E+11,93918813510,12341240713,0,1403969306,1136018822,2356139532,0,3070308669,1867077689,0,0,0,0,0,1818047798,NA,0,0,0,0,0,0,NA,0,0,1818047798,96263739755,37614961879,58302148018,2.15159E+11,2.29188E+11,4784001052,5932161305,1148160253,1.235e+09,4.519e+09,82520908567,32826938792,36521681711,69348620503,6927932598,0,663233125.5,598668785.6,1613609057,0,3368844497,539736.4015,NA,NA,0,539736.4015,NA,NA,539736.4015,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,41234816191,11478286575,29756529617,1.26404E+11,1.29688E+11
3723,Uganda,UGA,Low income,Sub-Saharan Africa,Real chained 2019 US$,1999,UGA.1999,23279247,3804781597,4124352840,16239639309,1.12772E+11,94072250551,12184374875,0,1386123870,1121579225,2326191344,0,3334238988,1866911653,0,0,0,0,0,1817886121,NA,0,0,0,0,0,0,NA,0,0,1817886121,1.00586E+11,39400201343,60862767010,2.19578E+11,2.33933E+11,4996787584,6196016605,1199229020,1.232e+09,4.851e+09,86873448504,36588171481,39704666505,76292837987,4569354365,0,670439127,607576763.2,1469947866,0,3263292396,300668.6861,NA,NA,0,300668.6861,NA,NA,300668.6861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37654794523,10455799469,27198995054,1.27106E+11,1.30725E+11
3724,Uganda,UGA,Low income,Sub-Saharan Africa,Real chained 2019 US$,2000,UGA.2000,24020697,4231257493,4261023869,14457045269,1.15251E+11,95990213580,12027509037,0,1368278434,1107139627,2296243156,0,3816698769,1866807880,0,0,0,0,0,1817785074,NA,0,0,0,0,0,0,NA,0,0,1817785074,1.04852E+11,41154414055,63391532819,2.28962E+11,2.41392E+11,4633714176,5745805578,1112091402,1.316e+09,4.465e+09,74011595579,30499986897,33119566100,63619552997,4460331667,0,677160099.9,618148160.4,1517655075,0,3118747579,1730792.974,NA,NA,0,1730792.974,NA,NA,1730792.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34731564807,10442791831,24288772976,1.11342E+11,1.14491E+11
3725,Uganda,UGA,Low income,Sub-Saharan Africa,Real chained 2019 US$,2001,UGA.2001,24763325,4696195380,4933149414,15441520525,1.15985E+11,96757398804,11870639396,0,1350432565,1092699680,2266294241,0,3861494282,1866807880,0,0,0,0,0,1816653339,NA,0,0,0,0,0,0,NA,0,0,1816653339,1.09609E+11,43113800610,66206531378,2.33704E+11,2.46655E+11,4843061419,6005396160,1162334741,1.552e+09,4.858e+09,90847580825,40245316778,41446508321,81691825099,3904471675,0,137473044.4,686769455.7,1431215414,0,2995826137,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,34668913527,10394367444,24274546083,1.28216E+11,1.31522E+11
3726,Uganda,UGA,Low income,Sub-Saharan Africa,Real chained 2019 US$,2002,UGA.2002,25545090,5231623774,4794361979,17035286179,1.17821E+11,98291769220,11713769755,0,1332586697,1078259733,2236345327,0,4168040873,1866807880,0,0,0,0,0,1816653339,NA,0,0,0,0,0,0,NA,0,0,1816653339,1.14492E+11,45122033960,69098827950,2.39001E+11,2.53561E+11,5192651798,6438888230,1246236432,1.504e+09,5.344e+09,81936576996,35386993870,36925203284,72312197154,4196147219,0,142619094.2,721324956.9,1514056946,0,3050231625,159510.9837,NA,NA,0,159510.9837,NA,NA,159510.9837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36505155821,10934511863,25570643958,1.21041E+11,1.24881E+11
3727,Uganda,UGA,Low income,Sub-Saharan Africa,Real chained 2019 US$,2003,UGA.2003,26354736,5851508612,5514286229,18032889221,1.20245E+11,1.00593E+11,11556900115,0,1314740828,1063819786,2206396412,0,4301337791,1866745578,0,0,0,0,0,1816592710,NA,0,0,0,0,0,0,NA,0,0,1816592710,1.19488E+11,47117542653,72096589714,2.46558E+11,2.61586E+11,5573238989,6910816347,1337577357,1.88e+09,6.148e+09,95738579653,41081296221,43293492330,84374788551,5858535845,0,136002744.4,741674584.1,1619016925,0,3008561003,86359.95046,NA,NA,0,86359.95046,NA,NA,86359.95046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45049553479,13325397987,31724155492,1.43431E+11,1.47699E+11
3728,Uganda,UGA,Low income,Sub-Saharan Africa,Real chained 2019 US$,2004,UGA.2004,27146084,6585842892,5958378580,19718924459,1.21652E+11,1.01744E+11,11400030474,0,1296894959,1049379839,2176447498,0,4644205068,1866641740,0,0,0,0,0,1816491662,NA,0,0,0,0,0,0,NA,0,0,1816491662,1.25435E+11,49794126471,75472816514,2.52632E+11,2.68998E+11,6740595481,8358338397,1617742915,2.107e+09,6.973e+09,1.06513E+11,46495744690,48839750070,95335494761,4470723660,0,197020191.9,759323481.4,1886111250,0,3864003814,33367847.17,NA,NA,0,33367847.17,NA,NA,33367847.17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,53882733125,15920271965,37962461161,1.63921E+11,1.68787E+11
